date,age,account,old_balance,new_balance,amount,type,message
2060-09-30,86,excess,391862.5,392792.5,930.0,inflow,excess-cpf_payout_86-930.00
2060-10-31,86,oa,82876.74,83095.78,219.04,inflow,oa-Allocation for oa at age 86-219.04
2060-10-31,86,ma,985683.15,987983.07,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2060-10-31,86,ra,442214.65,442433.69,219.04,inflow,ra-Allocation for ra at age 86-219.04
2060-10-31,86,excess,392792.5,393722.5,930.0,inflow,excess-cpf_payout_86-930.00
2060-11-30,86,oa,83095.78,83314.82,219.04,inflow,oa-Allocation for oa at age 86-219.04
2060-11-30,86,ma,987983.07,990282.99,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2060-11-30,86,ra,442433.69,442652.73,219.04,inflow,ra-Allocation for ra at age 86-219.04
2060-11-30,86,excess,393722.5,394652.5,930.0,inflow,excess-cpf_payout_86-930.00
2060-12-31,86,oa,83314.82,83533.86,219.04,inflow,oa-Allocation for oa at age 86-219.04
2060-12-31,86,ma,990282.99,992582.91,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2060-12-31,86,ra,442652.73,442871.77,219.04,inflow,ra-Allocation for ra at age 86-219.04
2060-12-31,86,oa,83533.86,83812.31,278.45,inflow,oa-Interest for ra at age 86-278.45
2060-12-31,86,ma,992582.91,995891.52,3308.61,inflow,ma-Interest for ra at age 86-3308.61
2060-12-31,86,ra,442871.77,444348.01,1476.24,inflow,ra-Interest for ra at age 86-1476.24
2060-12-31,86,ra,444348.01,444398.01,50.0,inflow,ra-Extra Interest for ra at age 86-50.00
2060-12-31,86,excess,394652.5,395582.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-01-31,86,oa,83812.31,84031.35,219.04,inflow,oa-Allocation for oa at age 86-219.04
2061-01-31,86,ma,995891.52,998191.44,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2061-01-31,86,ra,444398.01,444617.05,219.04,inflow,ra-Allocation for ra at age 86-219.04
2061-01-31,86,excess,395582.5,396512.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-02-28,86,oa,84031.35,84250.39,219.04,inflow,oa-Allocation for oa at age 86-219.04
2061-02-28,86,ma,998191.44,1000491.36,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2061-02-28,86,ra,444617.05,444836.09,219.04,inflow,ra-Allocation for ra at age 86-219.04
2061-02-28,86,excess,396512.5,397442.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-03-31,86,oa,84250.39,84469.43,219.04,inflow,oa-Allocation for oa at age 86-219.04
2061-03-31,86,ma,1000491.36,1002791.28,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2061-03-31,86,ra,444836.09,445055.13,219.04,inflow,ra-Allocation for ra at age 86-219.04
2061-03-31,86,excess,397442.5,398372.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-04-30,86,oa,84469.43,84688.47,219.04,inflow,oa-Allocation for oa at age 86-219.04
2061-04-30,86,ma,1002791.28,1005091.2,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2061-04-30,86,ra,445055.13,445274.17,219.04,inflow,ra-Allocation for ra at age 86-219.04
2061-04-30,86,excess,398372.5,399302.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-05-31,86,oa,84688.47,84907.51,219.04,inflow,oa-Allocation for oa at age 86-219.04
2061-05-31,86,ma,1005091.2,1007391.12,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2061-05-31,86,ra,445274.17,445493.21,219.04,inflow,ra-Allocation for ra at age 86-219.04
2061-05-31,86,excess,399302.5,400232.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-06-30,86,oa,84907.51,85126.55,219.04,inflow,oa-Allocation for oa at age 86-219.04
2061-06-30,86,ma,1007391.12,1009691.04,2299.92,inflow,ma-Allocation for ma at age 86-2299.92
2061-06-30,86,ra,445493.21,445712.25,219.04,inflow,ra-Allocation for ra at age 86-219.04
2061-06-30,86,excess,400232.5,401162.5,930.0,inflow,excess-cpf_payout_86-930.00
2061-07-31,87,oa,85126.55,85345.59,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-07-31,87,ma,1009691.04,1011990.96,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-07-31,87,ra,445712.25,445931.29,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-07-31,87,excess,401162.5,402092.5,930.0,inflow,excess-cpf_payout_87-930.00
2061-08-31,87,oa,85345.59,85564.63,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-08-31,87,ma,1011990.96,1014290.88,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-08-31,87,ra,445931.29,446150.33,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-08-31,87,excess,402092.5,403022.5,930.0,inflow,excess-cpf_payout_87-930.00
2061-09-30,87,oa,85564.63,85783.67,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-09-30,87,ma,1014290.88,1016590.8,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-09-30,87,ra,446150.33,446369.37,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-09-30,87,excess,403022.5,403952.5,930.0,inflow,excess-cpf_payout_87-930.00
2061-10-31,87,oa,85783.67,86002.71,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-10-31,87,ma,1016590.8,1018890.72,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-10-31,87,ra,446369.37,446588.41,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-10-31,87,excess,403952.5,404882.5,930.0,inflow,excess-cpf_payout_87-930.00
2061-11-30,87,oa,86002.71,86221.75,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-11-30,87,ma,1018890.72,1021190.64,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-11-30,87,ra,446588.41,446807.45,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-11-30,87,excess,404882.5,405812.5,930.0,inflow,excess-cpf_payout_87-930.00
2061-12-31,87,oa,86221.75,86440.79,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-12-31,87,ma,1021190.64,1023490.56,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-12-31,87,ra,446807.45,447026.49,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-12-31,87,oa,86440.79,86728.93,288.14,inflow,oa-Interest for ra at age 87-288.14
2061-12-31,87,ma,1023490.56,1026902.2,3411.64,inflow,ma-Interest for ra at age 87-3411.64
2061-12-31,87,ra,447026.49,448516.58,1490.09,inflow,ra-Interest for ra at age 87-1490.09
2061-12-31,87,ra,448516.58,448566.58,50.0,inflow,ra-Extra Interest for ra at age 87-50.00
2061-12-31,87,excess,405812.5,406742.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-01-31,87,oa,86728.93,86947.97,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-01-31,87,ma,1026902.2,1029202.12,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-01-31,87,ra,448566.58,448785.62,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-01-31,87,excess,406742.5,407672.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-02-28,87,oa,86947.97,87167.01,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-02-28,87,ma,1029202.12,1031502.04,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-02-28,87,ra,448785.62,449004.66,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-02-28,87,excess,407672.5,408602.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-03-31,87,oa,87167.01,87386.05,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-03-31,87,ma,1031502.04,1033801.96,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-03-31,87,ra,449004.66,449223.7,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-03-31,87,excess,408602.5,409532.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-04-30,87,oa,87386.05,87605.09,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-04-30,87,ma,1033801.96,1036101.88,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-04-30,87,ra,449223.7,449442.74,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-04-30,87,excess,409532.5,410462.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-05-31,87,oa,87605.09,87824.13,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-05-31,87,ma,1036101.88,1038401.8,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-05-31,87,ra,449442.74,449661.78,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-05-31,87,excess,410462.5,411392.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-06-30,87,oa,87824.13,88043.17,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-06-30,87,ma,1038401.8,1040701.72,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-06-30,87,ra,449661.78,449880.82,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-06-30,87,excess,411392.5,412322.5,930.0,inflow,excess-cpf_payout_87-930.00
2062-07-31,88,oa,88043.17,88262.21,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-07-31,88,ma,1040701.72,1043001.64,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-07-31,88,ra,449880.82,450099.86,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-07-31,88,excess,412322.5,413252.5,930.0,inflow,excess-cpf_payout_88-930.00
2062-08-31,88,oa,88262.21,88481.25,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-08-31,88,ma,1043001.64,1045301.56,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-08-31,88,ra,450099.86,450318.9,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-08-31,88,excess,413252.5,414182.5,930.0,inflow,excess-cpf_payout_88-930.00
2062-09-30,88,oa,88481.25,88700.29,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-09-30,88,ma,1045301.56,1047601.48,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-09-30,88,ra,450318.9,450537.94,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-09-30,88,excess,414182.5,415112.5,930.0,inflow,excess-cpf_payout_88-930.00
2062-10-31,88,oa,88700.29,88919.33,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-10-31,88,ma,1047601.48,1049901.4,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-10-31,88,ra,450537.94,450756.98,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-10-31,88,excess,415112.5,416042.5,930.0,inflow,excess-cpf_payout_88-930.00
2062-11-30,88,oa,88919.33,89138.37,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-11-30,88,ma,1049901.4,1052201.32,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-11-30,88,ra,450756.98,450976.02,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-11-30,88,excess,416042.5,416972.5,930.0,inflow,excess-cpf_payout_88-930.00
2062-12-31,88,oa,89138.37,89357.41,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-12-31,88,ma,1052201.32,1054501.24,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-12-31,88,ra,450976.02,451195.06,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-12-31,88,oa,89357.41,89655.27,297.86,inflow,oa-Interest for ra at age 88-297.86
2062-12-31,88,ma,1054501.24,1058016.24,3515.0,inflow,ma-Interest for ra at age 88-3515.00
2062-12-31,88,ra,451195.06,452699.04,1503.98,inflow,ra-Interest for ra at age 88-1503.98
2062-12-31,88,ra,452699.04,452749.04,50.0,inflow,ra-Extra Interest for ra at age 88-50.00
2062-12-31,88,excess,416972.5,417902.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-01-31,88,oa,89655.27,89874.31,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-01-31,88,ma,1058016.24,1060316.16,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-01-31,88,ra,452749.04,452968.08,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-01-31,88,excess,417902.5,418832.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-02-28,88,oa,89874.31,90093.35,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-02-28,88,ma,1060316.16,1062616.08,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-02-28,88,ra,452968.08,453187.12,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-02-28,88,excess,418832.5,419762.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-03-31,88,oa,90093.35,90312.39,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-03-31,88,ma,1062616.08,1064916.0,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-03-31,88,ra,453187.12,453406.16,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-03-31,88,excess,419762.5,420692.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-04-30,88,oa,90312.39,90531.43,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-04-30,88,ma,1064916.0,1067215.92,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-04-30,88,ra,453406.16,453625.2,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-04-30,88,excess,420692.5,421622.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-05-31,88,oa,90531.43,90750.47,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-05-31,88,ma,1067215.92,1069515.84,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-05-31,88,ra,453625.2,453844.24,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-05-31,88,excess,421622.5,422552.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-06-30,88,oa,90750.47,90969.51,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-06-30,88,ma,1069515.84,1071815.76,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-06-30,88,ra,453844.24,454063.28,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-06-30,88,excess,422552.5,423482.5,930.0,inflow,excess-cpf_payout_88-930.00
2063-07-31,89,oa,90969.51,91188.55,219.04,inflow,oa-Allocation for oa at age 89-219.04
2063-07-31,89,ma,1071815.76,1074115.68,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2063-07-31,89,ra,454063.28,454282.32,219.04,inflow,ra-Allocation for ra at age 89-219.04
2063-07-31,89,excess,423482.5,424412.5,930.0,inflow,excess-cpf_payout_89-930.00
2063-08-31,89,oa,91188.55,91407.59,219.04,inflow,oa-Allocation for oa at age 89-219.04
2063-08-31,89,ma,1074115.68,1076415.6,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2063-08-31,89,ra,454282.32,454501.36,219.04,inflow,ra-Allocation for ra at age 89-219.04
2063-08-31,89,excess,424412.5,425342.5,930.0,inflow,excess-cpf_payout_89-930.00
2063-09-30,89,oa,91407.59,91626.63,219.04,inflow,oa-Allocation for oa at age 89-219.04
2063-09-30,89,ma,1076415.6,1078715.52,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2063-09-30,89,ra,454501.36,454720.4,219.04,inflow,ra-Allocation for ra at age 89-219.04
2063-09-30,89,excess,425342.5,426272.5,930.0,inflow,excess-cpf_payout_89-930.00
2063-10-31,89,oa,91626.63,91845.67,219.04,inflow,oa-Allocation for oa at age 89-219.04
2063-10-31,89,ma,1078715.52,1081015.44,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2063-10-31,89,ra,454720.4,454939.44,219.04,inflow,ra-Allocation for ra at age 89-219.04
2063-10-31,89,excess,426272.5,427202.5,930.0,inflow,excess-cpf_payout_89-930.00
2063-11-30,89,oa,91845.67,92064.71,219.04,inflow,oa-Allocation for oa at age 89-219.04
2063-11-30,89,ma,1081015.44,1083315.36,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2063-11-30,89,ra,454939.44,455158.48,219.04,inflow,ra-Allocation for ra at age 89-219.04
2063-11-30,89,excess,427202.5,428132.5,930.0,inflow,excess-cpf_payout_89-930.00
2063-12-31,89,oa,92064.71,92283.75,219.04,inflow,oa-Allocation for oa at age 89-219.04
2063-12-31,89,ma,1083315.36,1085615.28,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2063-12-31,89,ra,455158.48,455377.52,219.04,inflow,ra-Allocation for ra at age 89-219.04
2063-12-31,89,oa,92283.75,92591.36,307.61,inflow,oa-Interest for ra at age 89-307.61
2063-12-31,89,ma,1085615.28,1089234.0,3618.72,inflow,ma-Interest for ra at age 89-3618.72
2063-12-31,89,ra,455377.52,456895.45,1517.93,inflow,ra-Interest for ra at age 89-1517.93
2063-12-31,89,ra,456895.45,456945.45,50.0,inflow,ra-Extra Interest for ra at age 89-50.00
2063-12-31,89,excess,428132.5,429062.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-01-31,89,oa,92591.36,92810.4,219.04,inflow,oa-Allocation for oa at age 89-219.04
2064-01-31,89,ma,1089234.0,1091533.92,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2064-01-31,89,ra,456945.45,457164.49,219.04,inflow,ra-Allocation for ra at age 89-219.04
2064-01-31,89,excess,429062.5,429992.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-02-29,89,oa,92810.4,93029.44,219.04,inflow,oa-Allocation for oa at age 89-219.04
2064-02-29,89,ma,1091533.92,1093833.84,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2064-02-29,89,ra,457164.49,457383.53,219.04,inflow,ra-Allocation for ra at age 89-219.04
2064-02-29,89,excess,429992.5,430922.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-03-31,89,oa,93029.44,93248.48,219.04,inflow,oa-Allocation for oa at age 89-219.04
2064-03-31,89,ma,1093833.84,1096133.76,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2064-03-31,89,ra,457383.53,457602.57,219.04,inflow,ra-Allocation for ra at age 89-219.04
2064-03-31,89,excess,430922.5,431852.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-04-30,89,oa,93248.48,93467.52,219.04,inflow,oa-Allocation for oa at age 89-219.04
2064-04-30,89,ma,1096133.76,1098433.68,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2064-04-30,89,ra,457602.57,457821.61,219.04,inflow,ra-Allocation for ra at age 89-219.04
2064-04-30,89,excess,431852.5,432782.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-05-31,89,oa,93467.52,93686.56,219.04,inflow,oa-Allocation for oa at age 89-219.04
2064-05-31,89,ma,1098433.68,1100733.6,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2064-05-31,89,ra,457821.61,458040.65,219.04,inflow,ra-Allocation for ra at age 89-219.04
2064-05-31,89,excess,432782.5,433712.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-06-30,89,oa,93686.56,93905.6,219.04,inflow,oa-Allocation for oa at age 89-219.04
2064-06-30,89,ma,1100733.6,1103033.52,2299.92,inflow,ma-Allocation for ma at age 89-2299.92
2064-06-30,89,ra,458040.65,458259.69,219.04,inflow,ra-Allocation for ra at age 89-219.04
2064-06-30,89,excess,433712.5,434642.5,930.0,inflow,excess-cpf_payout_89-930.00
2064-07-31,90,oa,93905.6,94124.64,219.04,inflow,oa-Allocation for oa at age 90-219.04
2064-07-31,90,ma,1103033.52,1105333.44,2299.92,inflow,ma-Allocation for ma at age 90-2299.92
2064-07-31,90,ra,458259.69,458478.73,219.04,inflow,ra-Allocation for ra at age 90-219.04
2064-07-31,90,excess,434642.5,435572.5,930.0,inflow,excess-cpf_payout_90-930.00
2064-08-31,90,oa,94124.64,94343.68,219.04,inflow,oa-Allocation for oa at age 90-219.04
2064-08-31,90,ma,1105333.44,1107633.36,2299.92,inflow,ma-Allocation for ma at age 90-2299.92
2064-08-31,90,ra,458478.73,458697.77,219.04,inflow,ra-Allocation for ra at age 90-219.04
2064-08-31,90,excess,435572.5,436502.5,930.0,inflow,excess-cpf_payout_90-930.00
2064-09-30,90,oa,94343.68,94562.72,219.04,inflow,oa-Allocation for oa at age 90-219.04
2064-09-30,90,ma,1107633.36,1109933.28,2299.92,inflow,ma-Allocation for ma at age 90-2299.92
2064-09-30,90,ra,458697.77,458916.81,219.04,inflow,ra-Allocation for ra at age 90-219.04
2064-09-30,90,excess,436502.5,437432.5,930.0,inflow,excess-cpf_payout_90-930.00
2064-10-31,90,oa,94562.72,94781.76,219.04,inflow,oa-Allocation for oa at age 90-219.04
2064-10-31,90,ma,1109933.28,1112233.2,2299.92,inflow,ma-Allocation for ma at age 90-2299.92
2064-10-31,90,ra,458916.81,459135.85,219.04,inflow,ra-Allocation for ra at age 90-219.04
2064-10-31,90,excess,437432.5,438362.5,930.0,inflow,excess-cpf_payout_90-930.00
2064-11-30,90,oa,94781.76,95000.8,219.04,inflow,oa-Allocation for oa at age 90-219.04
2064-11-30,90,ma,1112233.2,1114533.12,2299.92,inflow,ma-Allocation for ma at age 90-2299.92
2064-11-30,90,ra,459135.85,459354.89,219.04,inflow,ra-Allocation for ra at age 90-219.04
2064-11-30,90,excess,438362.5,439292.5,930.0,inflow,excess-cpf_payout_90-930.00
2064-12-31,90,oa,95000.8,95219.84,219.04,inflow,oa-Allocation for oa at age 90-219.04
2064-12-31,90,ma,1114533.12,1116833.04,2299.92,inflow,ma-Allocation for ma at age 90-2299.92
2064-12-31,90,ra,459354.89,459573.93,219.04,inflow,ra-Allocation for ra at age 90-219.04
2064-12-31,90,oa,95219.84,95537.24,317.4,inflow,oa-Interest for ra at age 90-317.40
2064-12-31,90,ma,1116833.04,1120555.82,3722.78,inflow,ma-Interest for ra at age 90-3722.78
2064-12-31,90,ra,459573.93,461105.84,1531.91,inflow,ra-Interest for ra at age 90-1531.91
2064-12-31,90,ra,461105.84,461155.84,50.0,inflow,ra-Extra Interest for ra at age 90-50.00
2064-12-31,90,excess,439292.5,440222.5,930.0,inflow,excess-cpf_payout_90-930.00
2065-01-31,90,oa,95537.24,95756.28,219.04,inflow,oa-Allocation for oa at age 90-219.04
